Municipio,Codigo_DANE,Documento,ID_Proyecto,Nombre_Proyecto,Codigos_MGA,Indicador de Producto(MGA),Productos,Especificidad,Vision_Regional,Impacto,Calificacion_Promedio,Justificacion
Chía,25175,SisPT – Plan indicativo - Productos,5-4,"Promover programas educativos, enfocados en ciencia y tecnología a través de un laboratorio de creatividad","220105000, 330108701, 459903100","Estudiantes con acceso a contenidos web en el establecimiento educativo; Personas capacitadas; Entidades, organismos y dependencias asistidos técnicamente",META172Personalizado: Infraestructura educativa con conectividad; META201Personalizado: Personas beneficiadas en los programas ofrecidos; META160 Personalizado: Proyectos gestionados,4,2,3,3.0,"La especificidad es alta porque los productos seleccionados están directamente relacionados con la educación y la capacitación, que son fundamentales para el laboratorio. La visión regional es moderada, ya que aunque algunos productos pueden tener un impacto en la región, no todos mencionan explícitamente la colaboración intermunicipal. El impacto es significativo, ya que los productos contribuyen a la sostenibilidad educativa y social en la región."
Chía,25175,SisPT – Plan indicativo - Productos,5-5,Creación Territorio STEM Sabana Centro,"330108701, 220107400","Personas capacitadas; Docentes y agentes educativos de educación inicial, preescolar, básica y media beneficiados con estrategias de mejoramiento de sus capacidades",META201Personalizado: Personas beneficiadas en los programas ofrecidos; META183Personalizado: Estrategia fortalecida,4,3,4,3.67,"El producto 'Personas capacitadas' aborda directamente el objetivo del proyecto y cumple con varios requerimientos, mientras que 'Estudiantes con acceso a contenidos web' apoya el objetivo pero no es el enfoque principal. Ambos tienen un impacto positivo en la región, aunque en diferentes niveles."
Chía,25175,SisPT – Plan indicativo - Productos,6-1,Gestión y articulación de la información de la región Sabana Centro,"459902800, 330108701, 450200113",Sistemas de información actualizados; Personas capacitadas; Estrategias de promoción a la participación ciudadana implementadas,META166Personalizado: Reportes de información; META201Personalizado: Personas beneficiadas en los programas ofrecidos; META255No personalizado,4,2,3,3.0,"El producto 'Sistemas de información actualizados' cumple con varios requerimientos del proyecto, lo que justifica un puntaje alto en especificidad. La visión regional se limita a su impacto potencial, ya que no menciona otros municipios. El impacto es significativo, pero no transformador, dado que mejora la gestión de información sin abordar múltiples dimensiones de sostenibilidad."
Chía,25175,SisPT – Plan indicativo - Productos,6-2,"Capacitación a funcionarios y servidores públicos de las entidades públicas de los municipios de Sabana Centro, en el uso de las herramientas o plataformas digitales de datos e indicadores de la región","330108701, 220105000, 459903100","Personas capacitadas; Estudiantes con acceso a contenidos web en el establecimiento educativo; Entidades, organismos y dependencias asistidos técnicamente",META201Personalizado: Personas beneficiadas en los programas ofrecidos; META172Personalizado: Infraestructura educativa con conectividad; META160 Personalizado: Proyectos gestionados,3,2,3,2.67,"El producto 'Personas capacitadas' se alinea directamente con el objetivo del proyecto, mientras que 'Estudiantes con acceso a contenidos web' y 'Entidades asistidas' tienen una relación más indirecta. La visión regional es moderada, ya que algunos productos mencionan la cooperación, pero no todos. El impacto es significativo, ya que todos los productos pueden contribuir a la sostenibilidad regional en el largo plazo."
Chía,25175,SisPT – Plan indicativo - Productos,6-3,Espacios de interlocución / Articulación Asocentro -IES - sector privado,"120200400, 450202200, 459903100","Entidades territoriales asistidas técnicamente; Instancias territoriales de coordinación institucional asistidas y apoyadas; Entidades, organismos y dependencias asistidos técnicamente",META247Personalizado: Ciudadanos con servicio de justicia prestado; META226Personalizado: Programa implementado; META160 Personalizado: Proyectos gestionados,3,2,2,2.33,"La especificidad es 3 porque los productos abordan aspectos de la gobernanza y la coordinación, aunque no todos cumplen con los requerimientos del proyecto. La visión regional es 2, ya que algunos productos mencionan la cooperación con actores supramunicipales, pero no todos tienen un alcance regional claro. El impacto es 2, dado que los productos pueden contribuir a la sostenibilidad, pero su efecto es limitado y no transformador."
Chía,25175,SisPT – Plan indicativo - Productos,6-4,"Diseñar e implementar mecanismos para la formulación, evaluación y ejecución de proyectos de carácter provincial.",320600200,Documentos de lineamientos técnicos realizados,SI PERSONALIZADO. Documentos de planeación con la propuesta de acciones de mitigación y adaptación al cambio climático diseñadosMETA53,3,1,3,2.33,"El producto aborda el objetivo del proyecto al ofrecer lineamientos técnicos para la planeación estratégica, pero no cumple todos los requerimientos. Su visión regional es limitada ya que no menciona explícitamente otros municipios. Sin embargo, tiene un impacto positivo en la sostenibilidad al abordar el cambio climático."
Chía,25175,SisPT – Plan indicativo - Productos,6-5,Creación del Banco de buenas prácticas de gestión pública en la región Sabana Centro,"410205100, 459900700, 320600200",Documentos de planeación elaborados; Índice de capacidad en la prestación de servicios de tecnología; Documentos de lineamientos técnicos realizados,Banco implementadoMETA3; Personalizado: Herramientas implementadas. Meta 264. Estructurar un (1) Sistema de gestión para la administración del Talento Humano; SI PERSONALIZADO. Documentos de planeación con la propuesta de acciones de mitigación y adaptación al cambio climático diseñadosMETA53,3,2,2,2.33,"El producto 'Documentos de planeación elaborados' aborda el objetivo del proyecto al contribuir a la gestión del conocimiento, lo que justifica un puntaje de 3 en especificidad. La relación con otros municipios es indirecta, lo que limita el puntaje a 2 en visión regional. En impacto, se considera que contribuye de manera modesta a la sostenibilidad, justificando un puntaje de 2."
Chía,25175,SisPT – Plan indicativo - Productos,6-6,Adquisición y puesta en marcha de un sistema de información geográﬁca tanto para los municipios como a nivel provincial,"459902800, 410306900, 400302200",Sistemas de información actualizados; Sistemas de información implementados; Plan de Gestión Integral de Residuos Solidos implementado,META166Personalizado: Reportes de información; Sistema implementadoMETA7; META.61No personalizado,3,2,3,2.67,"1. Especificidad (3): Los sistemas de información actualizados y implementados son relevantes para la gestión territorial, aunque no abordan todos los requerimientos del proyecto. 2. Visión regional (2): Los productos mencionan la posibilidad de impacto en la región, pero no se enfocan en otros municipios de manera explícita. 3. Impacto (3): Contribuyen a la sostenibilidad en la gestión de residuos y datos, pero su efecto es moderado y no transformador."
Chía,25175,SisPT – Plan indicativo - Productos,6-7,Identiﬁcar potenciales alianzas público privadas de inversiones en infraestructura de impacto regional que puedan ser ﬁnanciadas y recuperadas por valorización y/o plusvalía.,459900600,Estudios de preinversión elaborados,No personalizado. Meta 261. Elaboración de Estudios y diseños de infraestructura comunal,4,2,3,3.0,"El producto aborda el objetivo del proyecto al proporcionar estudios necesarios para evaluar la viabilidad de proyectos. Su impacto regional es limitado ya que no menciona explícitamente otros municipios, y su contribución a la sostenibilidad es moderada, dependiendo de la implementación de los proyectos resultantes."
Chía,25175,SisPT – Plan indicativo - Productos,6-8,"Elaboración de estudios técnicos, ﬁnanciera, administrativo y jurídico para la recuperación de las inversiones, vía valorización, por efecto de las inversiones efectuadas que incrementan los valores comerciales de los predios.","459900600, 459901800, 400202000",Estudios de preinversión elaborados; Documentos de lineamientos técnicos realizados; Espacio publico adecuado,No personalizado. Meta 261. Elaboración de Estudios y diseños de infraestructura comunal; No personalizado. Meta 263. Realizar un (1) estudio de reorganización administrativa; META.140 No personalizado,2,2,1,1.67,"Los productos seleccionados tienen relación temática con el proyecto, pero no abordan directamente el objetivo. La especificidad se justifica en que los estudios de preinversión son necesarios, aunque no son el objetivo directo. La visión regional se limita a la coordinación con actores supramunicipales, y el impacto es marginal ya que no contribuyen significativamente a la sostenibilidad regional."
Chía,25175,SisPT – Plan indicativo - Productos,6-9,"Elaborar los estudios técnicos, ﬁnanciera, administrativos y jurídicos para la implementación del cobro de la plusvalía en los eventos permitidos por la Ley (incremento del valor del predio, por efecto de actos administrativos)","459900700, 459903100, 320600200","Índice de capacidad en la prestación de servicios de tecnología; Entidades, organismos y dependencias asistidos técnicamente; Documentos de lineamientos técnicos realizados",Personalizado: Herramientas implementadas. Meta 264. Estructurar un (1) Sistema de gestión para la administración del Talento Humano; META160 Personalizado: Proyectos gestionados; SI PERSONALIZADO. Documentos de planeación con la propuesta de acciones de mitigación y adaptación al cambio climático diseñadosMETA53,2,1,2,1.67,"La especificidad es 2 porque los productos tienen relación temática con el proyecto, pero no abordan directamente el objetivo. La visión regional es 1, ya que los productos son principalmente locales y no generan efectos significativos en otros municipios. El impacto es 2, dado que los productos contribuyen de manera modesta a la sostenibilidad regional."
